Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene11,2.5992188637901524e-08,3.283599554267629e-05,9.585165723850551e-09,0.3214519609130551,2.0145195366836298e-07,1.1131097997521194e-06,0.09028279949244104,0.06136163313552061,2.818730983906454e-10,6.023866887729559e-12,6.388015966891231e-13,0.10562645245641265,1.631849758294191e-18,9.212877658427525e-05,0.13506525487907656,5.239733070304416e-16,0.009605929672559094,3.2783424381444894e-07,1.5746828876903197e-11,0.012319730650959745,0.10725514881799267,4.338530275975637e-09,0.03217114798396749,0.36792073921075735,0.0006153699080943736,5.940716614822559e-06,1.387974191055533e-18,2.774280023062672e-07,1.3910007056390372e-10,5.083401478729469e-12,2.8215198936886685e-05,0.0010993859450164002,2.629586296574049e-07,0.46401228841385644,9.23597178306579e-05,3.106678454438986e-05,0.12290914646354024,0.1390109037567187,9.743303144782236e-07,5.968990479624765e-08,2.2683559033383586e-07,0.23687759198561142,4.124617945286288e-09,0.0014692076525208962,0.2075262648403745,1.4310757543639108e-08,0.026781226618441588,0.00010335508897484777,6.073994970127378e-09,0.05045774227421165,0.22164734007068326,9.129427776991304e-08,0.10141997874319975,0.40664007678772407,0.00590895450436331,5.694986624047958e-05,3.0439738436214463e-09,4.9835585409627796e-05,1.5843420096371183e-08,3.338692592484276e-07,2.0,2.0,0.0,4.0,0.0,7.0,6.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,7.0,5.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,8.0,4.0,8.0
Odorscene12,1.3969943044029377e-05,1.0751338955003108e-05,4.6374518366703104e-08,1.6913565977384932e-05,0.30249073548984895,0.3834761220248582,0.0011757233655179556,0.0241297450422144,1.9570980188071975e-05,5.16468274047866e-09,6.96308077592715e-14,0.0995695300220455,2.257338189635409e-09,0.19051174219680428,1.2065646665238246e-07,0.17439301153807069,0.41592073428763204,4.7589665142215674e-08,7.0497975239904105e-06,0.0026165333860243122,0.4239254325024336,9.31693787487463e-05,0.04117820939520014,0.34577111067355304,1.1540609150655867e-06,0.011071514491781629,0.022500238091622455,1.6296397407958522e-10,0.14175490215059036,5.3193036311259176e-06,9.180349440073646e-05,0.00014047006658646794,1.24025631986608e-05,0.00029503135844476824,0.3864599974567109,0.4846676265255338,0.003294238043022308,0.04611410197826198,0.00012762457612562034,1.1981955728798649e-05,4.26171721200111e-09,0.1288392380502068,6.238961134946349e-06,0.3206788914467139,7.068135521449039e-05,0.27774421498213003,0.4596808864359606,3.353705586827913e-05,3.522975275192382e-05,0.009221850695025086,0.5008258791721345,0.00045169789919801963,0.05842168390108736,0.3817489719675158,6.433668922507967e-05,0.037639854008590386,0.043866678708019816,7.767188627371563e-07,0.2542364286310797,2.4691083142899793e-05,4.0,5.0,0.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,6.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,6.0,1.0
Odorscene13,0.03714628488251052,0.00047709967142423113,0.00032727934608196716,9.863804556460892e-05,0.0007539110318985432,0.0070387563765372495,0.0035275897693683262,1.391061273323132e-06,0.12021079902114125,0.004235495557165407,0.12464371623615776,0.00015138321641676314,1.0188651096205254e-06,0.1905637309867635,0.006530788378528096,1.0450974719050954e-05,0.0036416741930698775,2.0453276551837925e-13,0.001115624743002442,1.4062235713731454e-06,0.013082651154246266,0.021461326745738165,7.127993532681634e-12,0.0009151193485457835,2.1119068154229697e-10,8.237216898584167e-07,0.0012477036345063142,1.227958296811672e-07,0.4501188138466439,0.06588346132513224,0.052026556314344226,0.0015325144121276825,0.0018969980348751627,0.0013711083920344177,0.0009172268238387247,0.00831492293691913,0.004102977798312949,5.710148902924708e-05,0.1263741734190692,0.030220886690255057,0.1312953002741761,0.00020460579350780407,9.31329446210189e-05,0.2987203574460988,0.007442869989996987,0.00039316432244192087,0.00803696059734885,4.0859389026967665e-09,0.0017538992583938833,3.922206712153105e-06,0.014866157313889508,0.08044416085953096,1.1597725336084099e-08,0.007642071535640135,1.734212290697581e-07,9.516533068385542e-05,0.008228603162549648,4.420974537998364e-07,0.4543943716104095,0.07607445654101133,4.0,2.0,2.0,3.0,0.0,10.0,11.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,7.0,9.0,1.0,5.0,1.0,5.0,6.0,1.0,5.0,3.0,1.0,5.0,4.0,4.0
Odorscene14,0.04631744809494017,0.010409649020398681,0.0001727360327814097,0.042395125964236946,8.787866718990329e-06,5.6534198065784295e-11,0.029055613061702897,5.2278877566668826e-11,0.04283479796383891,0.03407210757009762,0.0011218042157927785,2.7461689339285456e-10,8.225841176223179e-09,0.25795327767160675,2.2391005150218153e-11,5.859272223776819e-09,0.0032198872185349964,0.16602932241469745,0.08853397411863037,0.006593586804519841,0.3800586002542497,1.7149708036868086e-11,4.47101011658405e-10,0.0002413206210783536,2.821485143306063e-11,0.07843823751708232,2.5401665892624153e-09,0.31446018458275704,2.211903647207688e-08,1.8336742451927668e-05,0.05517186392775675,0.013056817441923323,0.00025739958285114637,0.04768884980830197,1.6823972956520928e-05,5.460560093338999e-09,0.033590252066417844,4.727997676958838e-09,0.04731150246788153,0.039191308997239147,0.0014674776271116727,6.269309861921451e-09,4.3331023945592474e-08,0.27595402500839217,4.7359378384564855e-09,1.9295176840381874e-08,0.004400052932979168,0.17845378389101973,0.09728650623197695,0.008907209819717555,0.3901463837438437,4.789805459499274e-09,7.820963820467376e-09,0.00041496281878200357,4.711324584333331e-09,0.08332612044977372,1.5521629465908738e-08,0.32964033022981265,1.0587054203385231e-07,2.7875647515443038e-05,5.0,1.0,3.0,5.0,5.0,6.0,6.0,8.0,2.0,6.0,4.0,4.0,4.0,5.0,2.0,2.0,10.0,7.0,8.0,6.0,1.0,3.0,6.0,5.0,3.0,6.0,6.0,5.0,3.0,5.0
Odorscene15,0.12209552636612159,7.822095711858275e-12,1.5067472304124342e-06,0.0011909413174374698,4.781091605469395e-11,2.4150811633794404e-11,0.07617412960387862,0.02842600523264702,0.008053697956731049,0.0002859195975819127,0.07941878535890472,0.17376882900257554,0.0035716493897393316,0.0003167575407701774,2.187890483435305e-11,4.887688153620768e-07,7.565709067033871e-10,0.00016396431810970625,2.0941138262906784e-08,0.00013131924238326455,9.141205070623488e-06,6.99510594731347e-09,0.00018726059800139517,1.1768280556534614e-10,8.84157948287334e-06,6.51108481714155e-05,0.0006142306345574328,1.1208224722824788e-11,0.0564162966522509,3.1160243807127578e-09,0.12801719232319753,5.248766569497458e-09,3.5201430942285407e-06,0.001815591431340068,5.2081259567605734e-09,5.180536500428105e-09,0.0857084435396424,0.03108916863037876,0.011023232106799235,0.0004932700893953713,0.08593514707448739,0.18181530003352944,0.004813379334750359,0.0005243146546161588,5.2432002676405715e-09,1.0007561832629076e-06,1.1268350244138824e-08,0.0002538029834360419,9.99874886715684e-08,0.0001947631100790263,1.3850596205400743e-05,2.0988082669060223e-08,0.0002657283954393571,6.19208271038855e-09,1.7695288621572418e-05,8.66239136804377e-05,0.000972039438339909,5.136709585232657e-09,0.06444176947732769,2.1960515221118892e-08,5.0,3.0,1.0,3.0,3.0,11.0,13.0,7.0,4.0,4.0,6.0,0.0,7.0,4.0,7.0,4.0,8.0,7.0,9.0,8.0,1.0,6.0,2.0,2.0,6.0,3.0,6.0,6.0,6.0,5.0
Odorscene16,1.272723158485469e-07,1.5032559114518335e-09,0.00012025734445306358,6.084759350656718e-06,0.002061353739986794,0.008800564560207254,0.4644919084968504,1.5094441890709087e-08,1.0961140651773289e-11,0.14917065034237856,0.45647835698925004,1.2411091219868697e-08,3.61845632105657e-05,0.276266951504483,9.501374333944276e-08,3.3453315412848047e-07,2.6943822974422732e-11,0.03873259802810529,0.00032839711438486076,2.174097633066222e-08,0.07200072455085399,0.25099956109328814,3.645949077150006e-08,3.894579745011366e-07,9.675545093134279e-09,0.0017990212514128335,2.904674472224303e-10,0.04840030697998708,4.616444342665576e-05,6.15261005174327e-11,2.392428320032651e-07,1.6309825722807786e-08,0.0001988909458596147,1.3028944687073798e-05,0.002710198057336474,0.01003455670438001,0.4679213792112018,5.4207167415856524e-08,6.325054725815379e-09,0.15720660086565813,0.4587154155945101,7.940767632715144e-08,5.493654702699574e-05,0.2840923270591954,2.2189188833774468e-07,6.094169285733844e-07,9.074922669826913e-05,0.04210283819721244,0.0004125952525199744,9.748381810371714e-08,0.08280617002519906,0.2661235019538058,1.5819159480602157e-07,8.08239498194045e-07,3.2222224582586656e-05,0.0024388529471280774,9.921040165917905e-09,0.05628365111600697,8.87602885563198e-05,7.03439001306577e-09,10.0,1.0,6.0,6.0,0.0,14.0,14.0,4.0,1.0,6.0,5.0,4.0,8.0,5.0,12.0,4.0,9.0,12.0,4.0,10.0,6.0,3.0,7.0,6.0,12.0,6.0,4.0,5.0,12.0,5.0
Odorscene17,0.0004274028535377818,1.6214665156241033e-08,9.442644312824275e-23,5.612163327788802e-07,1.0028479352400521e-08,0.3655913166399992,3.015473113560333e-23,0.0001335722702550791,8.727797610425342e-18,6.150192922959296e-16,2.4861567937247987e-08,0.00047389712227806087,6.067459235659662e-17,8.819696725247972e-14,1.1029839287774073e-21,8.080539273929898e-07,8.323860896542439e-20,0.004593047746741212,0.43713801497153915,0.0012599466092454343,8.877106182657456e-07,0.09024125019823416,0.0009174367300095629,9.231716526059901e-17,1.3141139332262774e-13,0.16527083210444377,3.4308074828094984e-12,0.00014944498230311468,0.0015090806292606081,1.5315315038485315e-06,0.007882236708046378,1.684172907074486e-05,1.4429670917767733e-07,0.0019550720220505393,1.1853385503306824e-05,0.4505713729150489,9.045196781801136e-08,0.024290348238139695,1.0000784945170224e-07,5.667251333301463e-08,8.35768773553811e-06,0.004777078831554148,4.69697008075134e-06,1.215129989312764e-06,7.583776540030196e-08,0.00025958587132807653,1.3215590047412888e-07,0.022011638431902743,0.47417775341338303,0.00659487782768302,0.00011697547171421701,0.1921528910047534,0.008592711730094588,9.262153174323041e-08,4.893905140604576e-07,0.3644495059372088,1.107239552029371e-05,0.008218753655722564,0.06723940527129728,0.003079547656457115,4.0,2.0,4.0,4.0,2.0,12.0,18.0,4.0,0.0,5.0,8.0,1.0,8.0,3.0,11.0,9.0,5.0,9.0,6.0,17.0,5.0,4.0,4.0,1.0,13.0,3.0,4.0,6.0,12.0,5.0
Odorscene18,0.0009548169687687664,4.8071278326029564e-06,6.383861136707554e-05,0.0415540063329829,0.04264070435290883,0.010750906309475007,1.0410722864969882e-27,6.342971709003053e-09,0.00016077406659318437,2.032524700448732e-07,6.857975476530163e-09,1.1176600038134706e-21,0.18387673065923166,1.1932474760918445e-05,0.0013964483275086023,0.00037630369988542894,1.3267262126493125e-06,3.063522901046897e-05,5.186981446408083e-08,1.4284923383378405e-06,0.00010057370435150106,0.22960122937374355,0.2202244889713362,1.4487346007180282e-08,2.5761160537352692e-12,6.213028531748645e-07,7.801339288473348e-11,3.5948876969017375e-11,0.000768771170152438,0.058509898575849456,0.05596675826869181,0.00025200229241363305,0.011398630007186189,0.14745241647217214,0.1126092665197735,0.034438117512985575,2.439707688701111e-08,8.458646468771543e-06,0.0021168387701824567,1.6274276643536015e-05,8.783714210883837e-05,8.808614291065802e-09,0.36315077454322603,0.011549617136233198,0.04480848330334736,0.014887095809298862,0.00022236289697711827,0.001705200176506988,7.031783073397656e-05,0.00397074397077897,0.006073898419287121,0.3594040299196722,0.3888851910832373,0.0011946742489077993,1.3794071018587424e-06,0.0021300105726417542,1.493877771636285e-07,1.3450526606986466e-07,0.06183080373353414,0.10892488032308507,9.0,0.0,4.0,6.0,2.0,12.0,16.0,8.0,2.0,11.0,6.0,4.0,9.0,8.0,15.0,15.0,15.0,8.0,8.0,20.0,4.0,6.0,7.0,7.0,15.0,10.0,8.0,8.0,19.0,8.0
Odorscene19,0.4032081580915757,0.1916186663093608,0.0007358906332774522,0.20073360168696366,0.048534111562179474,7.058641954874666e-07,0.00786947598121565,8.686985825958448e-08,4.271026876483309e-05,0.008970623265030295,4.29362161639124e-05,0.15628756723428014,4.1406380004652926e-06,0.38453423663262837,5.808715826115815e-08,0.36115719201226465,0.41239793512889983,5.053339598718725e-14,0.010354447074590697,0.3964619972053581,0.1855503216164444,4.4778665543701495e-06,0.011378885892722321,8.086482131983229e-06,1.9412076146872377e-06,0.0005363643826852509,0.039712332593661054,0.029060622353257286,0.0003635372328621892,1.1895283453607371e-08,0.4632355119913323,0.37563908911968286,0.019317863739752156,0.3279543193928234,0.19369554298611374,0.00010865324855597214,0.019079732493001194,6.043849563987082e-06,0.0019162037639479186,0.02819867990375025,0.0032681550640790906,0.3543375690191398,0.0015215140288682265,0.42862613681796324,0.0005325485013139022,0.541869458116621,0.46456328868803504,1.0469218914988835e-06,0.0684240087922703,0.5137650913086579,0.2450985218105986,6.27356779061282e-05,0.040098425500623626,9.268301687803301e-05,3.260221685386096e-05,0.0029092858326084346,0.08661782097122299,0.07979944815324885,0.01480352885243994,1.0674497099971138e-06,7.0,7.0,3.0,8.0,7.0,15.0,19.0,13.0,6.0,8.0,11.0,5.0,9.0,4.0,8.0,8.0,18.0,12.0,16.0,18.0,3.0,4.0,8.0,5.0,10.0,7.0,11.0,10.0,9.0,10.0
Odorscene20,0.019169536878317815,0.017252090999195113,0.00014638147457151412,0.017934656890964077,0.03158100353071492,0.08816818585456575,0.013703981028379513,0.0585327013125216,0.005353667369532486,8.893599141120877e-05,0.0015148999720960732,0.0019210386549417275,4.248416607296654e-05,0.4016778168808947,4.958784647681382e-12,0.0024350681358954237,0.011329949062618132,0.01237980935585741,0.010191135804450361,0.0006993807892135151,0.054191316940558495,6.325090103973684e-08,2.451801314389467e-10,0.23682477104114788,0.00122779624646573,0.04714122597548462,0.0004398280333899469,0.04892839422746182,0.5371880704581697,0.12736695771562437,0.1243073091017807,0.10788724208308544,0.003219561199981701,0.08466087534135826,0.10659174081644096,0.22799417547318848,0.1061978549847539,0.20887556096138274,0.06660994685280515,0.0005543602907381411,0.011867222415129048,0.026486830800454643,0.00648600952783358,0.4415166463403493,3.8469700075484587e-07,0.020912823497406745,0.10109376033867756,0.0447989570427293,0.036079967182314036,0.0045572197344293,0.19335356508908375,7.224131939455271e-06,4.97476200200953e-07,0.3184713576335781,0.02158832148088794,0.19005471146362907,0.002701826210105486,0.09193120482832405,0.5729817653693757,0.2960479236071052,6.0,5.0,6.0,9.0,7.0,12.0,21.0,12.0,4.0,7.0,10.0,2.0,12.0,4.0,15.0,15.0,16.0,6.0,14.0,26.0,6.0,5.0,3.0,7.0,20.0,10.0,12.0,13.0,17.0,9.0
Odorscene21,4.520407774374676e-14,0.010500921976255507,0.0012599197488198405,0.0014778313100569298,0.2575247792856824,0.004981851627740891,0.0043502140633034985,0.046560637401758816,4.3245075449630386e-19,6.654435487546969e-05,1.5043105959136604e-17,0.00011576618458809313,4.066032843798686e-10,0.020576560433792176,3.6311745541390437e-12,2.213206606962318e-07,3.820219199038576e-13,7.385914072561684e-14,1.6580985528377606e-06,2.3834623827973298e-12,2.7717806436296528e-05,0.03297521611262671,1.6842634178007483e-15,7.172064270506257e-14,9.902723116164617e-05,1.279702127760354e-07,7.097551253023317e-10,0.012213137041998307,1.4622266615151774e-11,3.8668899923010063e-07,0.00022501064731819825,0.20365783789654518,0.15685308697325087,0.1722518400377035,0.3919187212658892,0.2734462274395641,0.2850229572122047,0.3063558994871184,1.6037106742072606e-07,0.0001517480809964208,9.301216060990317e-05,0.0004100671448012144,5.589683393213481e-05,0.3612727837347929,0.019130487021586737,0.08949281122819593,0.015844808226008613,0.00030784287475547553,0.027136202824167188,0.0031137355040663684,0.0015019525819853971,0.04999101402929474,0.006031635797904488,7.830617763016907e-08,0.15078431445524998,0.08401770559240657,0.02594655021185812,0.051775243191599644,0.006176584913560848,0.0037835180560761195,20.0,3.0,11.0,12.0,2.0,18.0,23.0,5.0,7.0,14.0,13.0,5.0,17.0,11.0,25.0,12.0,24.0,18.0,5.0,19.0,12.0,7.0,8.0,13.0,22.0,15.0,3.0,9.0,21.0,8.0
Odorscene22,0.001107763460164106,0.006000469390961827,1.763630845190414e-05,0.268249829144184,0.057072454779001344,0.12552427917669773,0.03006473410371605,0.0028584571006114627,1.1831251248216296e-05,0.027894589326841846,0.00998466083292486,0.3263657356655651,0.32626185074499703,5.852170020007352e-06,0.006700856772918906,0.18456788829348944,0.0485639155674411,0.0974957148385003,4.003417266051113e-06,0.18172057569421732,2.55176198651232e-06,2.204415468929187e-09,0.03168532264922434,1.6265495477282457e-05,0.02398968180454546,0.5616207679552048,0.34272858068805123,1.602972614735915e-10,0.10153569468661268,0.0055988470819348405,0.004101501707538977,0.10635895863621794,0.004458888651950779,0.6607740273234338,0.1281844667553816,0.32719613818970616,0.2898080298204207,0.1096565028107779,0.000739255299207971,0.34082012456638616,0.3244469816808874,0.40019553917159384,0.45481215885820536,0.0020226728123263725,0.2675000471906039,0.47621175030970186,0.3070685640427923,0.16510617674953465,0.0035524569560617435,0.22606463451902006,0.025586450977789697,0.0012198099102818495,0.1109279598110781,0.025882785091291,0.11570065070093037,0.6071636617011688,0.5301796024695481,0.002231905353805009,0.3050928043729389,0.1148886400805766,11.0,13.0,4.0,8.0,6.0,19.0,22.0,15.0,2.0,10.0,21.0,3.0,17.0,10.0,15.0,15.0,14.0,15.0,16.0,27.0,15.0,14.0,8.0,5.0,23.0,10.0,9.0,19.0,19.0,13.0
Odorscene23,0.020388821318482808,0.19931447825491674,0.11517086406063629,0.4428542153120871,0.11523732437496363,0.27327871426172495,0.06103623217006642,0.07751186375080245,0.008016992839389768,0.09055481438007679,0.03382502809330793,0.0011628437671222407,0.4679334567218976,0.047721575054862846,0.0013825926189557358,0.00142660271825736,0.09565168010361495,0.1230160064098614,0.4157038863203827,0.00012086107601309956,0.4877976667818572,0.19862624355100245,0.08208938110720236,0.15687912785686395,0.36664382949800733,0.0007494687259345875,0.037437163997599936,0.26175421756621253,0.011989320355949922,0.17609736285609048,0.043374477723236556,0.4194529126719661,0.1751154941298382,0.562413872485826,0.47213182596948633,0.5289293765871399,0.28377394942187784,0.3730658656057116,0.019449269281460402,0.14237281285255102,0.10538504329551618,0.02492419947940294,0.48378233947440347,0.11921721834928783,0.005150564279480666,0.004598732115035619,0.4530435264110822,0.35140767571488707,0.5576893153835446,0.07334519835624631,0.6735532996002492,0.4775870319922255,0.3802235245097554,0.3338891473645447,0.4745117189277979,0.009763243614345175,0.24140280037532613,0.5204637097424917,0.029604275945772723,0.2568537636463856,17.0,5.0,11.0,10.0,3.0,26.0,36.0,14.0,2.0,12.0,18.0,3.0,24.0,11.0,26.0,18.0,17.0,16.0,14.0,41.0,13.0,8.0,10.0,7.0,25.0,9.0,9.0,16.0,25.0,12.0
Odorscene24,0.4108696151807889,0.12933145389180425,0.5006064598052853,0.5755142834543606,0.20513557117072595,0.18710679805037142,0.4120852694669438,0.019184198880110533,0.1403278091992089,0.44995837080614914,0.4896050344364282,0.23125381399311265,0.49182228759601027,0.284945383904632,0.12578879374681673,0.19486847915938965,0.08021010803721877,0.08719192962613773,0.5560223377767372,0.45821805680970185,0.031744935519329644,0.10725652466485354,0.2849755438046487,0.3577889058972179,0.08540735395754509,0.3037648645649049,0.0014324450490220057,0.11339122622839651,0.10120491003722612,0.34362628233181136,0.6945166551121218,0.23306522749065658,0.6678529207695078,0.6602269029185139,0.28398330764798896,0.2582677011765216,0.509764787564148,0.0969295756360735,0.2312094851897338,0.5504453033331795,0.6145193494151856,0.5347698089010244,0.5674513994919862,0.4519076576137594,0.28272185956579454,0.39916365065712345,0.17192469367136964,0.11665546990624344,0.6248187485253226,0.5489615729049514,0.06255353772147017,0.16561355403285985,0.42022769526174597,0.43874405659335725,0.22185605042720893,0.5071130102453206,0.02151246713828286,0.15721239839082493,0.24856951922983556,0.5419217663057276,21.0,13.0,8.0,19.0,10.0,23.0,28.0,23.0,4.0,20.0,31.0,7.0,25.0,16.0,25.0,24.0,30.0,19.0,24.0,40.0,15.0,11.0,13.0,13.0,29.0,19.0,20.0,25.0,24.0,26.0
Odorscene25,1.0683906583212104e-05,0.27019106494019435,0.007033002763917683,3.328459836675744e-06,0.0423842294600797,0.10929042696900626,0.05663896901722853,0.10644653816277119,0.16690200185441223,0.019662933188032767,0.13106815307814176,5.843465000086797e-06,0.2766192713835494,0.10714117307821125,0.10487659047990082,0.034194356928149275,0.004686902031082919,0.3545418979768239,0.026658998604452235,0.11060080658127122,0.017370614983953606,0.059935125668283934,0.01012794298597801,0.0005157565283994096,0.0011591723695196633,0.030784148537068446,0.0022518789867536954,0.18021030386107478,0.43226785281408897,0.3275393001567661,0.011244441782609232,0.410134142867477,0.019877053266116797,0.006748231393160795,0.35808379282151337,0.14744076642887935,0.2217134902325305,0.23247250284954613,0.40609637068928855,0.06863825120265109,0.21662944736157863,0.0013955597876309702,0.5391071988530527,0.18444985730427607,0.33725163249600065,0.30494330178053974,0.08006962144445702,0.4239698511786787,0.06996717245454782,0.35255658830313896,0.04963560642969171,0.18956709245619344,0.20472766086730845,0.0667879059164025,0.014289676351693866,0.26119281889507767,0.024702081563833297,0.34421697858710004,0.566958174395205,0.5762073635232687,28.0,11.0,15.0,16.0,9.0,37.0,43.0,22.0,11.0,18.0,26.0,8.0,32.0,19.0,36.0,27.0,37.0,29.0,23.0,52.0,18.0,8.0,19.0,18.0,34.0,20.0,20.0,28.0,33.0,27.0
Odorscene26,0.23738595133279972,0.023259616920018277,0.4082937521178442,0.028027875961173995,0.6073859277634754,0.4432593944002403,0.40835273243286035,0.20066862248029416,0.04574490984331716,0.6243608434590685,0.002300115532279497,0.14427796534868803,0.013272427186994722,0.37898606442079164,0.014323756033222907,0.013750807417800357,0.24074942652918213,0.4076867649867079,0.3011676844224024,0.5384018370652593,0.3300721695925257,0.03325016371529146,0.5067978209703445,0.3767307816130492,0.37724211118060585,0.03683684103218146,0.19185428923214962,0.024154606732912556,0.2086650809430597,0.11404540296751736,0.30966511176788736,0.03377563799791212,0.4674114782639482,0.05102906000548084,0.6950829814373543,0.4960768307285298,0.5907413077891294,0.22939092931054753,0.208319468010491,0.6727326359071779,0.10963161747609015,0.18257492949373497,0.03273081356681303,0.4728603544202935,0.0214964627622369,0.2835865355794426,0.4195303395043353,0.4340970514852311,0.5956186131201854,0.7548848860553403,0.3678122104055735,0.23350596432055631,0.5345573054153007,0.5872666524744744,0.5846948508940961,0.15465525674935587,0.38332334287651876,0.13358296231176253,0.44750356444834966,0.14971409062482813,32.0,9.0,17.0,26.0,10.0,58.0,59.0,33.0,6.0,20.0,33.0,12.0,51.0,21.0,29.0,28.0,51.0,43.0,37.0,64.0,22.0,17.0,22.0,24.0,38.0,22.0,22.0,44.0,27.0,39.0
Odorscene27,0.0001393900688807079,0.5104628333550737,0.335151794775555,0.5347029603649865,0.2595943487954797,0.2048370022767943,0.15816079573196695,0.0031748531235395814,0.08628156178627687,0.21104217979834655,0.4844665806603341,0.1885006065239938,0.33681595402521325,0.3269623683862138,0.2889972318940578,0.09142706558779548,0.06644625407266987,0.4076596320216663,0.002954459463528837,0.3344345756916773,0.0685656804394971,0.23076865936431484,0.19229523584418712,0.35682654115740453,0.21740274599536427,0.1001785004205921,0.04958755570958349,0.07764204992753591,0.26803943067966185,0.00013723146163877975,0.039076331755364194,0.5268578351549504,0.37571018280609253,0.588571963372462,0.4135768042965944,0.3278128698322279,0.26763117460232033,0.068349456514824,0.1051159271833204,0.22565519255762165,0.49210740573238526,0.48251688349865274,0.5008510717103347,0.4775017390139955,0.6004362960158937,0.13178736380891176,0.21094170778364812,0.4147725956483733,0.014824272424368599,0.44451914757410854,0.16446512622685205,0.5318953574381643,0.377658604868534,0.5590590650079101,0.2481131766873653,0.20644004821894402,0.1114613608617823,0.13660970714298712,0.4785708457601871,0.0015041265377608419,27.0,6.0,17.0,25.0,12.0,69.0,64.0,31.0,11.0,29.0,37.0,10.0,56.0,25.0,47.0,46.0,45.0,49.0,34.0,82.0,28.0,28.0,23.0,21.0,54.0,24.0,19.0,27.0,50.0,23.0
Odorscene28,0.499616994186481,0.564795659781553,0.4899347425698503,0.5465954203388603,0.14820066693100012,0.23233600294531115,0.17510272939446744,0.15011050264800066,0.48086602450276306,0.2734551803750541,0.42800935115877975,0.4463109389245963,0.6012131523243553,0.4857592198306227,0.7244993031802451,0.5166860917455083,0.5356952105350142,0.3092898700832434,0.5511338083642724,0.4138148773646289,0.48085494701419385,0.24526930749085088,0.6543704774457827,0.0013362742682612135,0.5768437934330723,0.4031820566125786,0.2252047752143861,0.015657554038196003,0.41025173224413264,0.39899912373897295,0.6891592835698016,0.7612107779505721,0.5737819401689511,0.6959787537083758,0.41304610835839306,0.3719089182253401,0.33667775767153474,0.29061312553900615,0.6018348179007212,0.346149022691793,0.56183834580859,0.5088903414331256,0.7022286990281017,0.584449336067743,0.7859601587146786,0.602410114442372,0.6073970854538822,0.5350982862227649,0.6324467913298082,0.6518020698885085,0.6520188679783363,0.40640918905516726,0.7312579514942511,0.0021797635034457013,0.6754353973140482,0.525097597315642,0.3291996613645344,0.02984425401496201,0.474415242317017,0.49862184658715625,41.0,16.0,23.0,29.0,14.0,75.0,88.0,39.0,13.0,28.0,47.0,9.0,65.0,27.0,51.0,44.0,64.0,55.0,43.0,95.0,36.0,25.0,28.0,25.0,59.0,30.0,23.0,44.0,49.0,41.0
