Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene11,0.557474122392835,0.09400259336267452,0.0056322971548370855,0.030931784036856112,0.014114865982772963,0.2836518706187178,0.3723514128835324,0.19360590740334602,0.0013746605435951248,0.22496576689307435,0.3294881671471869,0.22642424514483137,0.4617105287248494,0.5404262415725445,0.5705024004723258,0.47328226267528367,0.30693913018366786,0.000514466375488547,0.03265644351787735,0.01046633884744532,5.648073501159111e-05,0.013203871224960497,0.07088147894180022,0.5477236365434917,0.0010794617570311221,0.012767073028739723,0.007709528958191414,0.06405735368348854,0.47609313476886017,0.178193381909799,0.6238631937718028,0.12933695592347702,0.016871859671710836,0.047949626836294015,0.04648198372717417,0.4180041617203524,0.5222564728152369,0.3189813196267642,0.003534080506120357,0.32835273433772216,0.3519645225265584,0.393115312092936,0.4956684424488675,0.5811356516837111,0.668377304993099,0.6231667618193405,0.46375618690227927,0.007991597672403091,0.10472333495668572,0.0487847057750855,0.0007731583694760533,0.04576374863367377,0.18545368627476816,0.6868034371553536,0.008076270143241015,0.0483381732573789,0.04227123765832345,0.1521397588151558,0.4964780091067065,0.27437439282002396,15.0,7.0,6.0,9.0,3.0,13.0,29.0,15.0,3.0,19.0,7.0,12.0,9.0,8.0,25.0,10.0,10.0,18.0,13.0,16.0,19.0,9.0,18.0,9.0,12.0,14.0,9.0,21.0,14.0,10.0
Odorscene12,0.34915665838399107,0.003246550109804155,0.1209344349053442,0.04559736303280902,0.1947340396679292,0.22453487792636537,0.6378141795063077,0.07689943952822133,0.014836236414355932,0.007221447432898161,0.0938890715989608,0.47400616842979243,0.12352724899603398,0.024487257654892045,0.1593401453859634,0.06387445005454227,0.40472706956102467,7.45228219962959e-07,0.0022789340733482323,0.42312474600680866,0.4499065901453019,0.1944557706088418,0.14917352175567866,0.22672284377459562,0.060453394026897964,0.548089114750109,0.0015996427745974336,0.07633377057482323,0.18351878402605287,0.4434158445533816,0.4724215792148992,0.024266537285254033,0.2065545588411837,0.13904571289374104,0.2695602085323392,0.33056862424845107,0.67084788385841,0.16216835672470067,0.07184468609140274,0.022829870836009576,0.2256615847916095,0.5614631185251533,0.20215474342872364,0.07425285238951071,0.27124547342287,0.1552452278623208,0.5388327272746227,3.640606800775536e-05,0.008000132664798836,0.44783991141894497,0.6161107221225783,0.2687944279819887,0.3142785109501251,0.3144703742303197,0.14627301886492722,0.6942974776933304,0.0148873872524979,0.2015421136280753,0.36586244817392916,0.4713871228769672,14.0,9.0,10.0,8.0,6.0,11.0,31.0,13.0,5.0,20.0,10.0,13.0,9.0,14.0,28.0,7.0,16.0,18.0,21.0,18.0,18.0,16.0,18.0,5.0,18.0,11.0,7.0,24.0,14.0,15.0
Odorscene13,0.09885424450255088,0.6272300029547847,0.5480125754541497,0.1594987527987877,0.03974771044838728,0.3538634207679981,0.226622492211567,0.47101475583264285,1.578763705723662e-05,0.06053441561017517,0.2452265864460299,0.4960672091157568,0.0008915910716248761,0.095020706242032,0.3012381612646184,0.6149504708504752,0.01476664090558473,0.025611762269511392,0.4642258510913333,0.2176090732737009,0.24011491872578342,0.07133021885831702,0.45388801935622997,0.23031637380257733,0.36339938091012924,0.0045659208235602836,0.00726477162879284,0.5307980634088513,0.003059700427942705,0.17730328312565294,0.12176105355985174,0.681539528666242,0.5685307304097723,0.16827700111427946,0.04698756355743529,0.41017902102629195,0.2619704155928336,0.559864704706524,0.0002729399040942544,0.1276446505914952,0.33718309923077566,0.5099839764339323,0.00506603091783281,0.13001633112484645,0.39384241682433985,0.6398348285931749,0.02547931307726254,0.03107715661018167,0.5062976287735486,0.234305582592505,0.33994840131392245,0.15102330261430802,0.558444652736543,0.26249386684730464,0.39331219461359557,0.026294520958068408,0.009366031266173684,0.6016371019675572,0.003728207931968366,0.267866349311964,23.0,5.0,5.0,15.0,3.0,15.0,38.0,22.0,5.0,27.0,11.0,17.0,15.0,9.0,39.0,8.0,17.0,25.0,16.0,24.0,25.0,13.0,24.0,7.0,18.0,12.0,16.0,26.0,23.0,18.0
Odorscene14,0.560077991322959,0.059517930695109966,0.22668683785537821,0.2936457938358737,0.00845879079385599,0.5105329355316595,0.0035994682762855025,0.1358224846120703,0.036920752867664504,0.28991511673161646,0.38435020425442007,0.4180133215659122,0.28689534054027593,0.3862473578139428,0.4335058924960171,0.40647825003284005,0.05719266483070181,3.102912955403117e-07,0.0005460710934161782,0.0005967362361175148,0.2988085867277212,0.045410465812664245,0.07112851789571507,0.1077191450571177,0.1533217863530934,0.38927168863612555,0.27700095959251697,0.6356959064780063,0.36664990950890064,0.1844710344277814,0.5770245777974405,0.06786825133461065,0.23768443326156918,0.3016009367309851,0.009668121340645104,0.524411158413623,0.00427966357364136,0.14913773186957596,0.04305084419291773,0.2963672381828086,0.40691902604291,0.43592059194749266,0.31907907169654876,0.4099879590569838,0.4662559028915027,0.4246864168943701,0.06789480323509804,7.078487104269383e-07,0.000755466867739752,0.001006968089826345,0.3205034720979438,0.05253676110994681,0.08042712062620172,0.11897245559170015,0.169207426744381,0.40984570880869536,0.29338250915314745,0.6429676126555439,0.3759859744427532,0.19176953066443742,28.0,8.0,4.0,18.0,7.0,20.0,45.0,26.0,8.0,33.0,13.0,23.0,20.0,11.0,42.0,10.0,22.0,27.0,23.0,28.0,30.0,14.0,28.0,8.0,25.0,17.0,15.0,35.0,28.0,23.0
Odorscene15,0.0043281021402226585,0.30521726526808896,0.09885932250348244,0.2533414132132389,0.006282579799537445,0.05189108061235523,0.4292881709679894,0.3989176636597848,0.12526886039582963,0.07406458921467353,0.03348995733138202,0.2048026616789238,0.023312274354942382,0.6544218618858623,0.05577966942137674,0.008682456190822311,0.5979291043032122,0.18560897841328236,0.00015031111995317497,0.05540407942997765,0.13740265019543213,0.601347239577837,0.05144067943212914,0.0730756393149696,0.46431495589684957,0.5112768244453253,0.2904424924177394,0.05078803967619906,0.10960407803422983,0.05137240278563304,0.005302769156354566,0.3254858590387721,0.11274964936742211,0.2629811630598027,0.007695725172501222,0.05629247318351542,0.44875254711423,0.4163400189944608,0.14311620017420837,0.07910194371913826,0.03803719076798523,0.22014773842734736,0.02663931694802937,0.6558345129529646,0.06352954699032055,0.01024831565134345,0.6060539555207956,0.19959733745642405,0.0002135841830107117,0.061645693497700056,0.14779628869507797,0.610975947321916,0.058860395182237055,0.08622569317419537,0.48731953151156165,0.527735638657281,0.3000240647641589,0.060262433548624456,0.12193150993574195,0.06083366181187144,24.0,14.0,16.0,16.0,14.0,17.0,45.0,22.0,9.0,33.0,12.0,20.0,16.0,18.0,39.0,10.0,20.0,27.0,27.0,31.0,29.0,21.0,29.0,9.0,22.0,18.0,9.0,30.0,23.0,19.0
Odorscene16,0.39612303199043486,0.24973029650857198,0.23601020500519912,0.00017445715826324665,0.26967085164715116,0.47578079060581163,0.3493759857881383,0.04075858397885505,0.09189180088496181,0.2534935545713043,0.302038537541077,0.14413172801202598,0.47780037711136797,0.23411770386128417,0.49399968916189485,0.3942090809656345,0.28152324619650865,0.09243578085657345,0.029567408843810514,0.46571599969729993,0.19738520396286238,0.14457476075327033,0.39571289329995124,0.6011366632236276,0.015650470353680272,0.6615624043184382,0.41496125050938143,0.4000101638218933,0.39391826216382664,0.40515690090228096,0.4064480231636987,0.3389674085997597,0.2582517678827043,0.0002608333899972597,0.2809177887368585,0.47828681075309487,0.36718737072938284,0.04588283421380661,0.10564902764686279,0.274622512213638,0.3256142449148206,0.1588070278936724,0.5494781467562664,0.24813616375319636,0.5465616648825575,0.40026233158900104,0.297084518891885,0.10339794335985868,0.034954466915609016,0.6270714624443628,0.22096882124149095,0.18943731903459002,0.4009783538899521,0.6218814359039004,0.018376082787289194,0.6708389353678399,0.42812902282630483,0.4233116176950552,0.4158067066026454,0.4252672933081351,34.0,13.0,10.0,21.0,4.0,24.0,56.0,30.0,14.0,39.0,21.0,21.0,19.0,16.0,55.0,13.0,33.0,32.0,26.0,28.0,30.0,19.0,28.0,12.0,36.0,22.0,14.0,48.0,36.0,32.0
Odorscene17,0.0290384162431391,0.0009228249084031956,0.02853794862158256,0.0038256326478985298,0.19670714766462963,0.026060021308870873,0.011410858072257604,0.2490573591722352,0.14692100916449677,0.12907756038390372,0.020001037205460755,0.022300958669642493,0.30379494688424097,0.446959381126161,0.041808029421365724,0.3003989301270207,0.21598412243479034,0.013721035716186006,0.15542262355348357,0.05954491579606061,0.27702833199127797,0.06362434501328733,0.0645307131610318,0.4293908111046321,0.26968708364914956,0.021580659437734205,0.1960544704966909,0.0011106886578954422,0.18055728308706928,0.002451069697071208,0.21195679085098293,0.06512408010967208,0.1779855192449545,0.020935804547029962,0.41122080878764916,0.17294621574152957,0.048781113299359906,0.5861290132064525,0.4101140835214874,0.4035923429713667,0.17104484784636254,0.19584719167967823,0.46073767283601613,0.5905872344216619,0.328787472224945,0.41459400340025226,0.37226595368259424,0.07233253692252685,0.4691755899634074,0.227600473898598,0.4931991689609935,0.1305254971878179,0.3168966438292132,0.5257595708278666,0.4209925936290639,0.3138578478304451,0.39543067832834033,0.01484827640013579,0.3976477101238965,0.046562237068501024,36.0,18.0,19.0,26.0,14.0,23.0,68.0,32.0,14.0,46.0,17.0,28.0,24.0,26.0,60.0,8.0,28.0,36.0,35.0,39.0,40.0,29.0,38.0,8.0,35.0,20.0,17.0,51.0,37.0,29.0
Odorscene18,0.0005236644017799723,0.06503397018715494,0.18296234450613122,0.4047089666410432,0.014218204160388156,0.18891036250230894,0.027142576504136522,0.005405198764668323,0.025706060049591733,0.0003104600105246501,0.43704628601944456,0.23040177889842572,0.024600835882701413,0.08497557178936517,0.005125969677187581,0.6108309183840115,0.13240783333151723,0.3059330354647307,0.31920497338281995,0.023261476841485176,0.12041431054381309,0.3954701280867687,0.489637960753734,0.2118190234838285,0.01060349204800586,0.2915002643061154,0.5864925623219155,0.25783672120483,0.09159805254059315,0.39082831690905295,0.02171519446305943,0.17309368237404546,0.41342289377295977,0.4456973683749343,0.1415378330549837,0.396361179245194,0.14228989463664263,0.14568489702524798,0.11362147486195122,0.030699261024697146,0.5031363866023024,0.40375801903631403,0.20958217780204036,0.3949077791008694,0.10416836217141277,0.6657721985803133,0.36338956302234887,0.5430450017014002,0.5480085970889684,0.15441070338308244,0.2397297338253686,0.4907729801140619,0.5121212314043158,0.31309089233315796,0.1411200662028779,0.5202585301049125,0.7080224156017426,0.4908667374896612,0.3435706216632252,0.6215125225142656,44.0,20.0,15.0,29.0,12.0,32.0,79.0,40.0,17.0,51.0,25.0,25.0,27.0,23.0,70.0,19.0,37.0,42.0,37.0,41.0,41.0,25.0,41.0,19.0,46.0,29.0,19.0,54.0,41.0,35.0
Odorscene19,0.22001322787068178,0.33084849917779297,0.34612156770439734,0.22548122550861055,0.052971465491127134,0.04585167321182262,0.5094508681529111,0.4625595413422703,0.4890080212640063,0.33127612367763515,0.3452837550001138,0.2981835615345513,0.11547176662545607,0.17641609309634926,0.3316318355633457,0.532379492169555,0.08314876250374029,0.19035890268034097,0.1962839638258982,0.5182899422669672,0.3854574233960854,0.16117157047119854,0.18716249516081052,0.36799080572780546,0.23608132305842033,0.29536021580362615,0.18103378114172952,0.28321057382689113,0.1276691810082334,0.3303797893968322,0.3603980544097062,0.41910237405790807,0.4894960995960402,0.5113736412376432,0.20880708020838123,0.27780532259659974,0.7089054189684941,0.6663848918430609,0.5308002292418224,0.5250352794480301,0.4663773544283456,0.5227414318152159,0.3954265824760246,0.40216480079633915,0.5876387054652564,0.7085936816128411,0.32482960002680067,0.414807476604182,0.3720020508141071,0.6318422546335878,0.542773201322612,0.3321084073329795,0.39630217008694507,0.4946188408351867,0.4390533515513334,0.49126589664449505,0.43902371408135443,0.45588825969729035,0.25680377228347256,0.6018194479537252,47.0,17.0,13.0,30.0,11.0,41.0,86.0,47.0,16.0,61.0,26.0,38.0,27.0,24.0,77.0,26.0,36.0,53.0,43.0,51.0,53.0,28.0,51.0,23.0,42.0,36.0,26.0,61.0,47.0,38.0
Odorscene20,0.35131879439371416,0.08965731630220035,0.28268735432028735,0.058774835281545874,0.40627540596178935,0.2447822382247466,0.07659541639095115,0.44987078062380564,0.31047355549149613,0.5483068317997106,0.36576857078545183,0.45564550235002793,0.4211771912201181,0.4499292328513209,0.04561276735513929,0.4431276246764992,0.4535205271312506,0.36036468366098706,0.4055727540560476,0.391127214420292,0.5517331722279798,0.4060498157228463,0.5653733654328612,0.20399463855090083,0.25077631485217355,0.4049201789918439,0.5376628664041871,0.26434241517409923,0.36121358274203114,0.004204817492522559,0.43173693649116013,0.33200810830007127,0.5026263613601587,0.2803148142789934,0.6024196667583137,0.6195305216277012,0.23951574092408612,0.638350032606492,0.5477808174239719,0.7533002732344504,0.5524468785916903,0.7059877003467221,0.637106845383918,0.673427417569878,0.32419170372953504,0.49624605212497863,0.523848974917386,0.5098837863873756,0.647419203517499,0.6301818911265838,0.6723722788351818,0.5385721946820402,0.7092812381532476,0.39715197299155974,0.42666565642359106,0.5631742152192954,0.7444914116332427,0.5972105245845831,0.6150236063733189,0.01538511675985307,53.0,17.0,25.0,34.0,18.0,32.0,92.0,46.0,18.0,60.0,35.0,33.0,33.0,34.0,86.0,20.0,48.0,50.0,47.0,47.0,46.0,40.0,43.0,18.0,55.0,32.0,23.0,71.0,55.0,47.0
Odorscene21,0.3645432785143795,0.008491424036128957,0.03687119425707128,0.00027552228452433367,0.4199347263774379,0.4762728158848986,0.06252801510543204,0.3451205456932588,0.20036356294267849,0.101483504836013,0.07373852465894112,0.08823499095431732,0.0018331810519784447,0.2312661579308967,0.005855257011829988,0.26964275104023744,0.012851118320825082,0.029623677154823842,0.018784361776639807,0.13701358634953956,0.25805743640639506,8.824850477050181e-06,0.3382135982416712,4.088205869729942e-06,0.30636656827320013,0.09484067139214802,0.09891018759461591,0.26643796537487696,0.07613636804949922,0.21985113355801542,0.5093476369210155,0.08821972751851365,0.4818341988302306,0.13238739103189645,0.7832519118509534,0.4946887883141414,0.45860501813915444,0.4517951845429151,0.4627482460216379,0.43407609429314387,0.23123069075873143,0.4353876165572285,0.09268595111314323,0.542645978924367,0.06771513664614524,0.6511697393514064,0.08517711191714619,0.34251026007585694,0.43009888476009006,0.2287181677296829,0.48756113582041305,0.008473177856747305,0.5524780639126585,0.007269398625473504,0.5118766473700892,0.29319472864391555,0.3868694740107806,0.36552950071044277,0.46466347203597824,0.4677898751953051,67.0,29.0,20.0,38.0,14.0,54.0,114.0,67.0,22.0,88.0,38.0,58.0,38.0,37.0,108.0,28.0,52.0,72.0,63.0,64.0,69.0,45.0,68.0,23.0,68.0,48.0,32.0,90.0,68.0,49.0
Odorscene22,0.4405617403134497,0.11937675755635456,0.08808479628566707,0.15817016390365962,0.41107264377544517,0.07019262398951394,0.12610358527360746,0.3124313412171343,0.3535259173835398,0.40082566844587697,0.19990539842432156,0.4833716297723455,0.01563820634969469,0.03471705581957504,0.38887692032626753,0.20632713367421462,0.11198113887317786,0.07197722693241344,0.22541830375940608,0.12887786764631484,0.37449400209431843,0.2170171673200719,0.5320341576814372,0.34929078265768965,0.6547117533720752,0.32191703003437694,0.2836741113454723,0.3514644592452581,0.27142113123073225,0.5175744229569589,0.6948654692517123,0.5681592313137909,0.5683421786838477,0.5400399211996715,0.7169949237075463,0.536608261077263,0.513162880273411,0.6964631687794413,0.7047798186987788,0.6619833825832836,0.5944070345215517,0.6152822262497649,0.1711671331304241,0.14403362584974466,0.6589658667881121,0.5663098129523232,0.5139485545811889,0.33156983432819537,0.6746077508745102,0.3576343311308809,0.657207597055528,0.7365752130857923,0.7054571765791162,0.5564086450540949,0.7715382531783055,0.6200692409182859,0.4982419503153955,0.7067672983948646,0.6010429329526482,0.6357611343571532,58.0,37.0,37.0,38.0,29.0,61.0,131.0,69.0,20.0,90.0,40.0,54.0,37.0,48.0,118.0,36.0,59.0,78.0,76.0,77.0,83.0,53.0,80.0,33.0,65.0,59.0,34.0,91.0,61.0,60.0
Odorscene23,0.5331677465089929,0.6309246071848059,0.49356106021798857,0.6193722921053485,0.5795594059249638,0.5599408953986311,0.5574560751244875,0.6970124442888083,0.6028570233441689,0.49278962908797397,0.5702651365513393,0.5583602976520934,0.5843567197138788,0.5794921240109887,0.5070756038191195,0.6354205247333362,0.5979814361588642,0.5110136949307468,0.6201918578740993,0.5799240430797022,0.5565458019661857,0.5604615742737452,0.6251290081859514,0.5779315577981636,0.534896993270573,0.6947905258396763,0.43546981346704355,0.5802889969892555,0.5402932278463058,0.6173427941597374,0.7934123496969502,0.7962923990627981,0.655139840955726,0.7898600465707297,0.836672509986286,0.7634879071111691,0.846486279537048,0.8596903076067195,0.8114983991205403,0.682514914003154,0.7769845561977706,0.8390432365432886,0.8149298947765768,0.784292145464281,0.744107294428027,0.7957808299065988,0.8041618088989565,0.7057085289000427,0.8273010103153206,0.8386969663187125,0.8420154253079084,0.8207891595823354,0.7641407756026604,0.8607946566599558,0.7258614409803494,0.8292685277052847,0.6787691728404698,0.7647270705876115,0.8170093054955677,0.8067351518088097,76.0,46.0,40.0,50.0,34.0,69.0,155.0,74.0,27.0,114.0,37.0,70.0,47.0,55.0,133.0,37.0,66.0,91.0,87.0,101.0,97.0,62.0,91.0,35.0,76.0,62.0,35.0,105.0,76.0,63.0
Odorscene24,0.6096769220465753,0.6031265288835009,0.5856466009996748,0.48398656163688575,0.6727470077568395,0.6884998938358992,0.600068796064949,0.5385861677799123,0.6912608223635343,0.7563794655485349,0.7270010708481447,0.6779548693667531,0.5224696779568397,0.6581635783187892,0.6824630017102619,0.7196275837456587,0.6336793420151022,0.6263338188133238,0.6169153742684393,0.638022825348545,0.6472745723621601,0.5984460329979111,0.6681294335320237,0.5586795612035416,0.48006565490100167,0.5892338502980572,0.5487323963906879,0.5625233109681859,0.5876067442506097,0.6854173798219112,0.8833687971432219,0.8692938109337416,0.8061265959917303,0.7511136988372465,0.8651076145829869,0.8758460486684856,0.8108527025028203,0.7200981679867297,0.869327664857734,0.8541024093514931,0.8609396980101822,0.8409264618231762,0.7502945334960095,0.8603864001667756,0.8479019030812792,0.8674205181311877,0.8210020397097175,0.7761535782806084,0.7813397475878375,0.8598957337315613,0.8131970640241295,0.841933522979582,0.8401777539714479,0.8333051711657563,0.775737519539805,0.840004983789901,0.8256962362682291,0.8347856162013493,0.8363195347687397,0.8826018602140312,105.0,41.0,49.0,73.0,40.0,71.0,189.0,106.0,31.0,140.0,50.0,72.0,73.0,66.0,173.0,39.0,80.0,118.0,95.0,104.0,106.0,76.0,104.0,35.0,96.0,62.0,64.0,136.0,106.0,81.0
Odorscene25,0.4970288946423523,0.10676594488546066,0.4293592622438967,0.263638601534946,0.3192205935380758,0.47745209428753227,0.30428346210297885,0.39870477257414005,0.3709928030895575,0.18462012425076765,0.3404867076144166,0.48005649948937024,0.09626474870980509,0.4803859503845491,0.5365926857160666,0.2126240346881362,0.37826894069193534,0.6003510085975597,0.3077661607242811,0.3157319283290916,0.23740623243663916,0.19158284183625646,0.31870257499652704,0.3338089434020982,0.5349509319375295,0.20742692548242464,0.5530139065517419,0.48188177632496065,0.647624976669724,0.3457634536548074,0.6937163201001724,0.453362774621084,0.6211775836351086,0.5856668780088367,0.6631971847005483,0.7064302590529639,0.7297543545665403,0.6828373426514897,0.72609345280154,0.6419620012600479,0.7280916747090237,0.8126984931602759,0.536182068038045,0.8431643154339721,0.7261224835768452,0.5237142077750687,0.7635792133109045,0.8338622449334715,0.5856941013958348,0.69616609493454,0.6561936986416067,0.6041959668430347,0.6109769812762096,0.7552102063796434,0.8431672252582525,0.7159613685760307,0.8058009278437576,0.809191434180993,0.8271711603266796,0.7381993645520545,132.0,53.0,59.0,89.0,50.0,87.0,232.0,121.0,44.0,165.0,73.0,93.0,88.0,84.0,209.0,45.0,112.0,134.0,120.0,128.0,137.0,92.0,133.0,38.0,134.0,74.0,66.0,175.0,133.0,114.0
Odorscene26,0.6825267396613212,0.6084228454654103,0.7203510112683734,0.38747271723050264,0.6278324309556621,0.6763881014319539,0.28761097013855935,0.6167129992767086,0.4393269339061263,0.5705352730525436,0.5212110127481507,0.7732424104301968,0.7545907248365568,0.6349524455914903,0.5033364690342952,0.6211168323364726,0.7387823053197005,0.5868566739495852,0.596221089016633,0.70477137396095,0.7796261007978904,0.6886934546369823,0.6170150766559995,0.6268174815845573,0.45414428218267094,0.6005809226456696,0.5929398361443439,0.6960102390471959,0.7067356466173333,0.6456029037039384,0.8380668623374607,0.7917321553032827,0.851308538654772,0.527279831731189,0.8407421629810837,0.8187043959350936,0.6944427428298381,0.8279143274681515,0.6770070774932889,0.6641706578819833,0.7491568744202766,0.8503755873069069,0.8526355415628809,0.7832379636174432,0.7100466072422024,0.75303570248769,0.8675374080108234,0.8373138075236907,0.7524650799721307,0.8062375371994965,0.8542578094478775,0.7913434926739659,0.8280316960220037,0.8270852631468802,0.75696981713993,0.8611314992684795,0.7671487301620021,0.8506526371567749,0.8170725854875786,0.7254238243921562,147.0,75.0,68.0,88.0,63.0,124.0,276.0,135.0,39.0,201.0,72.0,119.0,88.0,94.0,246.0,66.0,112.0,176.0,162.0,174.0,169.0,103.0,167.0,54.0,136.0,113.0,74.0,195.0,149.0,118.0
Odorscene27,0.5718516950610957,0.5558563114027983,0.6079143327129845,0.6116391838987056,0.5469777221086167,0.6370913716585126,0.43647226799952016,0.5417691319795432,0.5521447559133881,0.6276897233428836,0.41279266385381835,0.519655201294183,0.6789597905451672,0.5760338463389226,0.5392666224835374,0.5771146734248124,0.5235160107574037,0.576827846923117,0.3153235873364103,0.6171321665161068,0.6273774605220128,0.563693278481273,0.7092606392957299,0.28164765061580493,0.6130911037827276,0.5964235752413505,0.5509628232509993,0.4635459397501561,0.6060784180641088,0.5502324359597581,0.7153076967000752,0.7387613388761933,0.7734201032459156,0.7835891202384913,0.7590092785907462,0.7300441270525297,0.7546018749904013,0.7199458013332217,0.773604087954286,0.8059023020752832,0.6757472730755839,0.7406795360147387,0.840103416562161,0.8145625903336212,0.7839709158061081,0.8373748089593102,0.6948439103219978,0.7583387289740746,0.5129811792773482,0.8293115555622854,0.8053540098506534,0.7622513351691229,0.8111089229381024,0.5480097822642214,0.8220605669157696,0.8303503462367082,0.8295676523814792,0.8087731707688558,0.7614681140745132,0.6704841860636194,167.0,90.0,87.0,109.0,81.0,144.0,317.0,154.0,51.0,228.0,85.0,120.0,109.0,119.0,282.0,83.0,124.0,195.0,168.0,196.0,193.0,126.0,189.0,74.0,152.0,134.0,100.0,217.0,167.0,121.0
Odorscene28,0.6516007320031139,0.6847862532509243,0.6267350609051329,0.5984632987760123,0.7029787817922677,0.5934255890033447,0.6300687290828573,0.579218942765316,0.7288446113770637,0.6475965877229646,0.610902164661065,0.6999397672651624,0.687872256856362,0.6423612713262549,0.6957127185427462,0.7523475308416953,0.6266127351269869,0.612494903477136,0.7114205142024398,0.6783405834520427,0.6326898649945043,0.6248860454972406,0.6917062703577557,0.696642987602365,0.6668567748297417,0.7600604254401795,0.6260838370777447,0.721340153906682,0.6889709775900256,0.6553720977260367,0.8709573699513672,0.8989171747407593,0.9057025205452703,0.867419210184352,0.8874028819416732,0.833813249276042,0.870999160930223,0.85712910479407,0.8871057500760385,0.893932576277894,0.8415777937328446,0.881149081755278,0.8619920472566962,0.8825604496167755,0.8730162658249977,0.9237302341032155,0.8735283126291432,0.8477986175050763,0.9053328798023723,0.8898280076487579,0.8552178546518634,0.8817144377011544,0.8980595165427702,0.8938407398695837,0.894102887232949,0.9267624749776667,0.8828639617564601,0.9162996770635384,0.9110289207001437,0.8917273662302039,190.0,95.0,92.0,119.0,80.0,160.0,373.0,184.0,54.0,267.0,112.0,151.0,121.0,137.0,326.0,92.0,159.0,223.0,199.0,226.0,223.0,151.0,219.0,81.0,191.0,142.0,104.0,247.0,192.0,153.0
Odorscene1,1.959976555321694e-31,1.5556442691300752e-40,0.061675144041578714,1.0152219414810657e-46,2.434309882487329e-40,4.2696631556792076e-36,1.7449459085886739e-38,1.0910212442132105e-08,1.7528867163781353e-24,4.0204516856910665e-32,8.02513459724955e-38,1.5997954793618478e-19,0.0017844906308056747,1.3653926787822982e-19,1.2276477582890205e-21,6.813824708122324e-30,2.038979894327451e-33,2.497216288427173e-49,2.557522180565499e-18,3.384773521053738e-35,2.6118460620212945e-46,1.7167602921739706e-45,7.143414653856845e-28,1.1839086190178881e-23,1.70489300612445e-21,1.05708616678766e-24,9.290834509921687e-26,1.6565381233474922e-19,8.46719393953915e-34,1.7530868529574547e-39,1.0000920236050416e-10,1.0000013928588477e-10,0.11009620051621637,1.0000000181468485e-10,1.0000022649058887e-10,1.0000113854247474e-10,1.0000016367705842e-10,1.9887301512821025e-06,1.0057478246040604e-10,1.0003732715848963e-10,1.0000018767291431e-10,2.107033568500475e-10,0.0058028692953168886,1.7226011824928381e-10,1.0341411884065083e-10,1.0003991969545574e-10,1.000030525837504e-10,1.0000000180016511e-10,3.177270731732631e-10,1.0001064541582437e-10,1.000000103847931e-10,1.0000000357660928e-10,1.0073219956550267e-10,1.1413033464188618e-10,1.0941147288064176e-10,1.0073987971392778e-10,1.0027954159989211e-10,1.3985527778720298e-10,1.0001164435990946e-10,1.0000014018446484e-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
